Customer ID,Time of Bet,Live Bet,Sport,Competition,Region,Teams Involved,Type of Bet
187935,2024-10-07 12:53:00,True,Basketball,Euroleague,Euroleague ,Panathinaikos - AS Monaco,Over/Under Additional
737548,2025-01-19 18:31:00,False,Soccer,Super League 1,Greece,PAOK Thessaloniki - Kallithea,Full Time Result - PRELIVE
339141,2024-11-03 03:27:00,True,Soccer,GT League (2x6 mins),Еsoccer,Eintracht Frankfurt (Furious) Esports - Borussia Dortmund (David) Esports,Goals Over/Under - LIVE
891897,2024-12-03 22:10:00,False,Soccer,Super League 1,Greece,Levadiakos - Panetolikos,Goals Over/Under - PRELIVE
620872,2024-11-04 08:28:00,False,Soccer,Premier League,England,Newcastle - West Ham,Full Time Result & Goals Over/Under 
278634,2024-10-28 22:32:00,False,Soccer,Serie A,Italy,Lecce - Lazio,Goals Over/Under - PRELIVE
150659,2024-10-14 00:31:00,True,Soccer,Premier League,Jamaica,Cavaliers FC - Humble Lions,Correct Score Extended - PRELIVE
908733,2024-12-15 02:45:00,True,Soccer,Liga Nacional,Guatemala,Coban Imperial - Xelaju,Team to Score Goal N
87287,2024-11-23 16:20:00,True,Soccer,1. Lig,Turkey,Istanbulspor AS - Erzurum Buyuksehir Belediyesi Spor,Correct Score Extended - PRELIVE
318821,2024-11-27 14:07:00,False,Soccer,LaLiga,Spain,Atletico Madrid - Getafe,Full Time Result & Goals Over/Under 
527591,2024-10-22 08:43:00,True,Soccer,Champions League,Champions League,Bayern Munich - Paris Saint Germain,Goals Over/Under - PRELIVE
246425,2024-12-15 17:08:00,True,Soccer,Serie B,Italy,Spezia - Mantova,Full Time Result - LIVE
159281,2024-10-26 03:43:00,False,Soccer,Champions League,Champions League,Bologna - Lille OSC,Goals Over/Under - PRELIVE
581511,2024-10-15 04:39:00,True,Soccer,Segunda Division,Spain,Sporting Gijon - Racing de Ferrol,Full Time Result - LIVE
54766,2024-10-17 23:25:00,True,Soccer,Eredivisie,Netherlands,Utrecht - PSV Eindhoven,Full Time Result - LIVE
359079,2024-10-09 03:43:00,True,Soccer,2. Bundesliga,Germany,FC Koln - Hannover 96,Team to Score Goal N
620872,2024-10-23 01:33:00,True,Soccer,Premier,Uganda,Kampala City FC - SC Villa,1st Half - Goals Over/Under
986589,2024-12-20 05:20:00,False,Soccer,Premier League,Israel,Maccabi Haifa - Maccabi Netanya,Full Time Result - PRELIVE
965122,2024-11-20 06:17:00,False,Soccer,Champions League,Champions League,Bologna - Lille OSC,Double Chance & Goals Over/Under
627998,2025-01-03 11:42:00,True,Soccer,Serie B,Italy,Cosenza - Modena,Both Teams to Score
19729,2024-12-24 08:36:00,False,Soccer,Conference League,Conference League,Astana - Chelsea,Goals Over/Under - PRELIVE
988486,2024-12-11 22:30:00,False,Soccer,U19 Championship,Vietnam,Becamex Binh Duong U19 - Dak Lak U19,Both Teams to Score
353117,2024-12-17 16:03:00,False,Soccer,Conference League,Conference League,Legia Warsaw - Lugano,Both Teams to Score
359079,2025-01-18 00:33:00,False,Soccer,  Super League,Switzerland,Grasshoppers - Yverdon-Sport FC,Both Teams to Score
268097,2024-10-21 10:54:00,False,Soccer,Primera Division RFEF,Spain,Sevilla Atletico - Fuenlabrada,Goals Over/Under - PRELIVE
611143,2024-12-23 16:26:00,False,Soccer,Premier League,England,Brentford - Nottingham Forest,Full Time Result - PRELIVE
57107,2025-01-07 20:11:00,False,Soccer,Premier League,England,West Ham - Brighton,Full Time Result - PRELIVE
378892,2024-11-12 14:42:00,False,Soccer,CAF Confederation Cup,Africa,Enyimba - El Zamalek,Both Teams to Score
985784,2024-10-25 09:51:00,False,Soccer,Bundesliga,Germany,Eintracht Frankfurt - FC Augsburg,Full Time Result - PRELIVE
875576,2025-01-04 03:57:00,False,Soccer,  Prva Liga,Slovenia,NK Maribor - Nafta Lendava,Both Teams to Score
339141,2024-12-24 21:52:00,False,Soccer,Europa League,Europa League,Malmo - Galatasaray,Full Time Result - 0%
878170,2024-10-10 14:20:00,False,Soccer,Isthmian Premier Division,England,Hastings Utd - Dover Athletic FC,Both Teams to Score
875576,2024-12-29 20:27:00,False,Soccer,Super League 1 U19,Greece,Kallithea U19 - Panserraikos U19,Both Teams to Score
875576,2024-11-08 13:24:00,False,Soccer,3. Liga,Czech Republic,Povltavska FA - SK Motorlet Praha,Both Teams to Score
338431,2024-10-27 21:21:00,False,Soccer,Premier League,England,Leicester - Chelsea,Goals Over/Under - PRELIVE
592561,2025-01-09 00:27:00,False,Soccer,Turkish Cup,Turkey,Istanbulspor AS - Alanya Kestelspor,Goals Over/Under - PRELIVE
230905,2024-12-24 03:31:00,False,Soccer,Serie A,Brazil,Flamengo RJ - Vitoria BA,Goals Over/Under - PRELIVE
447838,2024-10-02 13:41:00,False,Soccer,National League North,England,Darlington - Scarborough Athletic,Both Teams to Score
293817,2024-11-06 09:37:00,False,Soccer,1st Division,Saudi Arabia,Al-Bukayriyah - Al-Arabi Al-Saudi,Goals Over/Under - PRELIVE
184030,2024-11-13 08:23:00,False,Soccer,3. Liga,Germany,Verl - Stuttgart II,Goals Over/Under - PRELIVE
685569,2024-10-25 11:46:00,False,Soccer,Campionato Primavera 2,Italy,Frosinone U19 - Bari U19,Goals Over/Under - PRELIVE
353117,2024-11-30 08:04:00,False,Soccer,Tercera Division RFEF,Spain,SD Deusto - Aretxabaleta,Goals Over/Under - PRELIVE
356562,2024-10-14 08:18:00,False,Soccer,Conference League,Conference League,SK Rapid Vienna - Shamrock Rovers,Full Time Result - PRELIVE
717815,2025-01-01 04:05:00,False,Soccer,Liga MX,Mexico,Deportivo Toluca - CF America,Correct Score Extended - PRELIVE
941497,2024-10-18 02:53:00,False,Soccer,Bundesliga,Germany,St. Pauli - Holstein Kiel,Goals Over/Under - PRELIVE
570878,2024-12-22 09:03:00,True,Soccer,International (2x3 mins),Еsoccer Volta,Denmark (Kent) Esports - Ukraine (Uncle) esports,1st Half - Goals Over/Under
965122,2024-12-29 01:33:00,True,Soccer,Champions League A (2x6 mins),Еsoccer Battle,Liverpool (maggett0) Esports - Real Madrid (Kinshiki) Esports,1st Half - Goals Over/Under
14185,2025-01-11 02:17:00,True,Soccer,Premier League,Ethiopia,Hawassa Kenema FC - Mekelle 70 Enderta FC,Double Chance
986589,2024-12-01 04:59:00,True,Table Tennis,Setka Cup,World,Vadym Kucheryavyi - Dmitry  Patalakha,Match Winner
306995,2024-10-06 10:57:00,True,Soccer,U21 League 2,Algeria,MC Saida U21 - ES Ben Aknoun U21,Full Time Result - LIVE
638073,2024-11-15 06:10:00,True,Soccer,C-League,Cambodia,Life FC SihanoukVille - Ministry of Interior FA,Full Time Result - LIVE
131456,2024-11-06 13:38:00,False,Soccer,UEFA Youth League,Europe,VfB Stuttgart U19 - BSC Young Boys U19,Goals Over/Under - PRELIVE
988486,2025-01-01 01:46:00,False,Soccer,League One,England,Exeter - Crawley Town,Goals Over/Under - PRELIVE
627998,2024-11-23 05:36:00,True,Soccer,Cup,Greece,AEK Athens - PAOK Thessaloniki,Both Teams to Score
986589,2024-11-24 03:05:00,False,Soccer,UEFA Youth League,Europe,Juventus U19 - Manchester City U19,Goals Over/Under - PRELIVE
36335,2024-10-31 00:15:00,True,Soccer,Segunda Liga,Portugal,FC Vizela - FC Porto B,Goals Over/Under - LIVE
385329,2025-01-08 17:21:00,True,Basketball,"Battle (4x5 mins, OT-3 mins)",Еbasketball,Los Angeles Lakers (RINT) Esports - Philadelphia 76ers (Lalkoff) Esports,Match Winner - Live
568945,2024-10-26 20:38:00,True,Soccer,Champions League,Champions League,Arsenal - Monaco,Half Time Result
717815,2024-10-13 02:22:00,True,Basketball,"Battle (4x5 mins, OT-3 mins)",Еbasketball,Los Angeles Lakers (RINT) Esports - Atlanta Hawks (blaylockk) Esports,Over/Under
752994,2024-12-15 15:53:00,False,Soccer,Premier League,England,Manchester City - Manchester United,Full Time Result - 0%
685569,2024-10-21 14:42:00,True,Soccer,Coppa Italia,Italy,Atalanta - Cesena,Home Over/Under
375336,2024-11-12 11:10:00,True,Soccer,3rd League,Greece,AER Afantou - PAS Korinthos,Goals Over/Under - LIVE
150793,2024-12-16 15:20:00,False,Soccer,Premier League,England,Brighton - Southampton,Goals Over/Under - PRELIVE
64168,2024-10-30 01:04:00,False,Soccer,Europa League,Europa League,Athletic Bilbao - Elfsborg,Full Time Result - PRELIVE
320901,2024-10-12 03:46:00,False,Soccer,Liga Profesional,Argentina,CA Independiente - Club Atletico Tucuman,Full Time Result - PRELIVE
985784,2025-01-17 09:07:00,True,Soccer,CAF Confederation Cup,Africa,Enyimba - El Zamalek,Draw No Bet
339141,2024-12-16 07:15:00,False,Soccer,Super League 1,Greece,OFI - Volos NPS,Double Chance
620872,2024-11-12 14:30:00,False,Soccer,Serie A,Italy,AC Milan - Empoli,Full Time Result - PRELIVE
903170,2025-01-17 02:54:00,False,Soccer,Champions League,Champions League,Aston Villa - Juventus,Anytime Goalscorer
570878,2024-10-13 12:04:00,True,Soccer,Europa Cup (2x3 mins),Еsoccer Volta,Marseille (danyab1ceps) Esports - Bayer 04 Leverkusen (mko1919) Esports,Half Time Result
752994,2024-10-06 11:37:00,True,Soccer,GT League (2x6 mins),Еsoccer,Manchester City FC (Drake) Esports - Arsenal FC (Cruise) Esports,Team to Score Goal N
944671,2024-11-30 01:39:00,True,Soccer,Europa League (2x4 mins),Еsoccer Battle,Fenerbahce (Fratello) Esports - Tottenham Hotspur (Bolec) Esports,Team to Score Goal N
810353,2024-12-11 17:05:00,True,Soccer,Serie A (2x3 mins),Еsoccer Volta,Milan (SPACE) Esports - Juventus (Kent) Esports,Team to Score Goal N
359079,2024-11-18 13:39:00,True,Soccer,Gulf Club Champions League,Asia,Al Qadsia - Bahrain Riffa Club,Full Time Result - LIVE
102299,2024-12-30 08:36:00,True,Soccer,Liga MX U23,Mexico,FC Juarez U23 - Atletico San Luis U23,Full Time Result - LIVE
246425,2024-10-30 21:26:00,False,Soccer,Champions League,Champions League,Juventus - Manchester City,Double Chance
892592,2025-01-13 15:18:00,False,Soccer,Premier League,Bahrain,Al Muharraq SC - Manama Club,Full Time Result - PRELIVE
611143,2024-10-04 18:35:00,False,Soccer,Parva Liga,Bulgaria,Levski 2005 Krumovgrad - Levski Sofia,Full Time Result - PRELIVE
446644,2024-10-25 14:16:00,True,Basketball,NBA,NBA,MIA Heat - TOR Raptors,Player Over/Under Points 
601210,2025-01-04 20:59:00,False,Soccer,Ligue 1,France,Toulouse - St. Etienne,Full Time Result - PRELIVE
256380,2024-11-19 08:12:00,False,Soccer,Coppa Italia,Italy,Juventus - Cagliari,Full Time Result - 0%
568945,2024-10-11 19:06:00,True,Soccer,Santhosh Trophy,India,Services - Telangana,Full Time Result - LIVE
279890,2025-01-13 19:28:00,False,Soccer,Conference League,Conference League,FC Noah - Vikingur Reykjavik,Full Time Result - PRELIVE
256380,2024-12-30 04:56:00,True,Soccer,Serie D,Italy,Fezzanese - Orvietana Calcio,Half Time Result
268097,2025-01-11 23:47:00,True,Tennis,Tunisia - Monastir,ITF ,Antoine Vincent - Matei Cristian Onofrei,Match Winner
638073,2024-10-02 03:43:00,False,Soccer,Serie A,Italy,Bologna - Venezia,Full Time Result - PRELIVE
95375,2024-10-17 05:39:00,True,Soccer,Torneo Regional Federal Amateur,Argentina,General Rojo UD - Argentino de Rojas,Full Time Result - LIVE
638073,2024-11-02 03:14:00,False,Basketball,NBA,NBA,MIA Heat - TOR Raptors,Handicap Additional
985784,2024-11-10 15:04:00,False,Soccer,Liga 1,Romania,FC Botosani - Farul Constanta,Half Time Result
930691,2024-10-11 04:36:00,False,Soccer,Bundesliga,Austria,Red Bull Salzburg - TSV Hartberg,Goals Over/Under - PRELIVE
601210,2024-12-12 08:31:00,False,Soccer,Serie A,Italy,Inter - Parma,Full Time Result - PRELIVE
159281,2024-12-23 21:57:00,False,Basketball,NBA,NBA,OKC Thunder - MIL Bucks,Match Winner - PRELIVE
570878,2024-10-22 02:42:00,False,Soccer,Pro League,Belgium,Anderlecht - FCV Dender EH,Both Teams to Score & Goals Over/Under
870156,2025-01-18 07:16:00,False,Basketball,Euroleague,Euroleague ,Panathinaikos - AS Monaco,Player Over/Under 3P Made
891897,2024-11-05 12:14:00,False,Soccer,Eredivisie,Netherlands,Utrecht - PSV Eindhoven,Full Time Result - PRELIVE
638073,2024-12-11 14:51:00,False,Basketball,Euroleague,Euroleague ,Olympiacos - Alba Berlin,Player Over/Under Points 
19729,2024-12-06 04:21:00,False,Soccer,Premier League,England,Southampton - Chelsea,Full Time Result - PRELIVE
150659,2024-11-28 10:12:00,True,Basketball,NBA,NBA,CLE Cavaliers - MIL Bucks,Player Over/Under Points 
187935,2024-11-01 10:16:00,True,Soccer,Turkish Cup,Turkey,Keciorengucu - Sivasspor,Goals Over/Under - LIVE
914953,2024-12-23 03:33:00,False,Soccer,Super League 1,Greece,Asteras Tripolis - Aris Thessaloniki,Full Time Result - 0%
20442,2024-12-29 04:45:00,True,Soccer,Europa Cup (2x3 mins),Еsoccer Volta,Bayer 04 Leverkusen (mko1919) Esports - Villarreal CF (tonexo) Esports,Goals Over/Under - PRELIVE
176637,2024-12-14 13:25:00,True,Soccer,Champions League (2x3 mins),Еsoccer Volta,Manchester City (Bravasol) Esports - Barcelona (Kolesya) Esports,Goals Over/Under - LIVE
64168,2024-12-29 12:23:00,False,Soccer,Conference League,Conference League,APOEL Nicosia - Astana,Full Time Result - 0%
627998,2024-12-14 07:53:00,False,Soccer,Super League 1,Greece,Aris Thessaloniki - Panserraikos,Full Time Result - PRELIVE
300431,2024-12-12 06:04:00,True,Soccer,Championship,England,Middlesbrough - Hull City,1st Half - Corners Over/Under
880268,2024-10-10 13:49:00,True,Soccer,Serie A,Italy,Como 1907 - Fiorentina,Full Time Result - LIVE
131456,2024-11-08 09:23:00,False,Soccer,Serie B,Brazil,Guarani SP - Ceara CE,Goals Over/Under - PRELIVE
914953,2024-12-22 17:29:00,True,Soccer,First Amateur Division,Belgium,KSK Heist - Royal Knokke,1st Half - Goals Over/Under
755817,2025-01-10 11:40:00,True,Soccer,League 2,Bahrain,Al Tadamun - Al Hala Muharraq,1st Half - Goals Over/Under
570878,2024-11-30 18:22:00,True,Soccer,Serie A,Italy,Lecce - Juventus,Goals Over/Under - PRELIVE
309380,2024-11-09 00:15:00,True,Soccer,Champions League,Champions League,Manchester City - Feyenoord,Goals Over/Under - PRELIVE
300431,2024-11-28 08:11:00,True,Soccer,Segunda Division,Spain,Malaga - Racing Santander,Goals Over/Under - LIVE
300431,2024-10-03 14:23:00,True,Soccer,Parva Liga,Bulgaria,Slavia Sofia - Hebar Pazardzhik,Goals Over/Under - PRELIVE
570878,2024-12-22 04:40:00,False,Soccer,Superliga,Denmark,Midtjylland - Silkeborg,1st Half - Goals Over/Under
702749,2024-10-26 19:41:00,False,Basketball,NBA,NBA,DET Pistons - UTA Jazz,Player Over/Under Points 
306995,2024-11-21 18:28:00,False,Basketball,NBA,NBA,ATL Hawks - MIN Timberwolves,Player Over/Under Points 
842090,2024-11-04 13:22:00,False,Basketball,NBA,NBA,NO Pelicans - DEN Nuggets,Player Over/Under Rebounds
570878,2024-11-21 07:13:00,True,Soccer,League One,England,Wrexham FC - Barnsley,Goals Over/Under - LIVE
349695,2024-12-25 06:15:00,False,Basketball,NBA,NBA,LA Clippers - ORL Magic,Player Over/Under Points 
18901,2024-12-25 06:26:00,True,Soccer,Premier League,England,Manchester City - Everton,Full Time Result - LIVE
810353,2024-10-11 20:48:00,False,Basketball,Euroleague,Euroleague ,Panathinaikos - AS Monaco,Player Over/Under 3P Made
359079,2025-01-08 02:15:00,True,Soccer,Super League 1,Greece,OFI - Olympiacos,Full Time Result - LIVE
359079,2024-10-20 14:29:00,True,Soccer,MFL Cup U23,Malaysia,Terengganu FC II - Perak II,1st Half - Goals Over/Under
627466,2024-10-31 22:47:00,True,Soccer,League Cup,UAE,AL Wahda FC - Al Sharjah,Goals Over/Under - LIVE
320901,2024-11-26 07:44:00,False,Soccer,Eredivisie,Netherlands,Utrecht - PSV Eindhoven,Full Time Result - PRELIVE
737548,2024-10-25 16:13:00,True,Soccer,Premier League,England,Southampton - Liverpool,1st Half - Goals Over/Under
102299,2024-11-24 18:39:00,True,Soccer,Super League 1,Greece,PAOK Thessaloniki - Atromitos,Full Time Result - LIVE
321749,2024-12-13 19:21:00,False,Soccer,Bundesliga,Germany,Wolfsburg - Union Berlin,Full Time Result - PRELIVE
18901,2024-12-28 21:51:00,False,Soccer,Bundesliga,Germany,VfB Stuttgart - St. Pauli,Full Time Result - PRELIVE
550206,2024-11-01 17:00:00,False,Soccer,LaLiga,Spain,Barcelona - Leganes,Goals Over/Under - PRELIVE
46365,2024-12-20 03:08:00,False,Soccer,Premier League,England,Newcastle - Leicester,Full Time Result & Goals Over/Under 
553541,2024-12-21 19:14:00,False,Soccer,Super League 1,Greece,Aris Thessaloniki - Panserraikos,Full Time Result - PRELIVE
87287,2024-10-25 09:49:00,True,Soccer,Eredivisie,Netherlands,Utrecht - Go Ahead Eagles,Full Time Result - LIVE
64168,2024-11-20 23:55:00,True,Soccer,Bundesliga,Germany,Hoffenheim - Borussia Monchengladbach,Full Time Result - LIVE
10276,2024-12-28 23:37:00,False,Soccer,Premier League,England,Ipswich - Manchester United,Full Time Result - PRELIVE
570878,2024-11-28 08:52:00,True,Soccer,Serie A,Italy,Genoa - Torino,Full Time Result - LIVE
102299,2025-01-13 14:55:00,False,Soccer,Super League 1,Greece,Panserraikos - PAOK Thessaloniki,Goals Over/Under - PRELIVE
878170,2024-11-01 16:39:00,False,Soccer,Bundesliga,Germany,St. Pauli - Werder Bremen,Goals Over/Under - PRELIVE
434492,2024-12-20 02:40:00,True,Soccer,Premier League,England,Nottingham Forest - Aston Villa,Home Corners Over/Under
875576,2024-10-20 03:49:00,False,Soccer,Pro League,Belgium,Anderlecht - K Beerschot VA,Goals Over/Under - PRELIVE
550206,2024-12-22 22:55:00,True,Basketball,NBL,Australia,Tasmania Jackjumpers - Cairns Taipans,Over/Under
131091,2024-12-16 08:47:00,False,Basketball,Serie A,Italy,Scafati - Pistoia,1st Quarter - Both Teams to Score X Points
356562,2024-12-09 09:46:00,False,Basketball,NBL,Australia,Melbourne United - Tasmania Jackjumpers,Over/Under Additional
870156,2024-12-12 20:09:00,False,Soccer,Serie A,Italy,Hellas Verona - Inter,Full Time Result - PRELIVE
293817,2024-10-11 02:51:00,False,Soccer,Super League 2,Greece,PAS Giannina - Ethnikos Keramidiou,Full Time Result - PRELIVE
293817,2024-10-27 16:13:00,False,Soccer,Premier League,England,Arsenal - Ipswich,Half Time Result
356562,2024-10-18 06:16:00,False,Soccer,LaLiga,Spain,Villarreal - Rayo Vallecano,Goals Over/Under - PRELIVE
870156,2024-12-29 17:23:00,True,Soccer,Premier League,England,Liverpool - Fulham,Correct Score Extended
19729,2024-11-10 09:19:00,True,Soccer,2. Bundesliga,Germany,SSV Jahn Regensburg - FC Koln,Full Time Result - LIVE
934625,2024-10-23 17:37:00,False,Soccer,Super League 1,Greece,Kallithea - Olympiacos,Full Time Result - 0%
553541,2024-10-14 04:21:00,False,Soccer,Conference League,Conference League,NK Celje - The New Saints,Full Time Result - PRELIVE
878170,2024-10-10 03:47:00,False,Soccer,Super League 1,Greece,Panetolikos - Panathinaikos,Full Time Result - 0%
64168,2024-10-10 09:12:00,True,Soccer,Super League 1,Greece,Aris Thessaloniki - Panserraikos,Full Time Result - LIVE
268097,2025-01-17 05:03:00,False,Soccer,  Super League,Switzerland,Lugano - FC Lausanne-Sport,Full Time Result - PRELIVE
872973,2024-12-12 00:33:00,False,Soccer,Super League 1,Greece,Levadiakos - Panetolikos,Full Time Result - PRELIVE
57107,2024-11-28 06:46:00,False,Soccer,FIFA Intercontinental Cup,World,CF Pachuca - Al Ahly Cairo,Full Time Result - 0%
95375,2024-11-07 06:16:00,True,Soccer,Serie A,Italy,Como 1907 - AS Roma,Full Time Result - LIVE
880268,2024-11-28 21:55:00,False,Soccer,Champions League,Champions League,Benfica - Bologna,Full Time Result - 0%
63843,2024-10-05 05:36:00,False,Soccer,Super League 1,Greece,Asteras Tripolis - Panathinaikos,Full Time Result - 0%
892592,2024-11-22 21:07:00,False,Soccer,LaLiga,Spain,Barcelona - Atletico Madrid,Full Time Result - PRELIVE
63843,2024-11-27 20:49:00,True,Soccer,Europa League,Europa League,Ludogorets Razgrad - AZ Alkmaar,Both Teams to Score
903170,2025-01-10 03:01:00,False,Soccer,Primeira Liga,Portugal,Sporting CP - Boavista,Full Time Result - PRELIVE
18901,2024-10-24 09:57:00,False,Soccer,LaLiga,Spain,Leganes - Real Madrid,Full Time Result - PRELIVE
135212,2024-10-01 14:40:00,True,Soccer,Club Friendlies,World,Alagoinhas BA - Jacuipense BA,Full Time Result - LIVE
870156,2024-10-28 04:52:00,True,Soccer,National League 2,Myanmar,Silver Stars - GFA FC,Goals Over/Under - LIVE
903234,2024-12-25 04:53:00,True,Soccer,LaLiga,Spain,Villarreal - Rayo Vallecano,Goals Over/Under - LIVE
184030,2024-10-09 13:51:00,False,Basketball,NBA,NBA,MIL Bucks - ATL Hawks,Player Over/Under Points 
434492,2024-10-17 19:25:00,False,Soccer,Europa League,Europa League,Bodo/Glimt - Besiktas,1st Half - Home Goals Over/Under 
63843,2024-12-05 16:36:00,False,Soccer,Cup,Greece,AEK Athens - PAOK Thessaloniki,Both Teams to Score & Goals Over/Under
176637,2024-12-13 21:33:00,False,Basketball,Euroleague,Euroleague ,Zalgiris Kaunas - Panathinaikos,Match Winner - 0%
578572,2024-10-21 03:51:00,True,Soccer,Challenger Pro League,Belgium,SV Zulte Waregem - SK Beveren,Goals Over/Under - LIVE
823794,2024-12-01 18:01:00,True,Soccer,3rd League,Greece,Panthrakikos - Apollon Paralimniou,Full Time Result - LIVE
638073,2024-11-26 05:10:00,True,Soccer,RSL (2x6 mins),Еsoccer Battle,Al-Ittihad (maggett0) Esports - Al-Nassr (Noltzer) Esports,Goals Over/Under - LIVE
908733,2025-01-07 05:38:00,True,Soccer,U23 Championship,Portugal,FC Vizela U23 - Torreense U23,Goals Over/Under - LIVE
842090,2024-12-08 21:24:00,True,Soccer,LaLiga,Spain,Espanyol - Celta Vigo,Full Time Result - LIVE
930691,2024-11-29 11:59:00,True,Soccer,Super League 1,Greece,PAOK Thessaloniki - Atromitos,Full Time Result - 0%
627466,2024-12-02 09:05:00,True,Soccer,Eliteserien,Norway,Bodo/Glimt - Lillestrom,Full Time Result - LIVE
627998,2024-11-03 07:24:00,True,Soccer,Cup,Greece,Olympiacos - Kallithea,Yellow Cards Over/Under
755817,2024-12-17 16:33:00,False,Basketball,NBA,NBA,MIL Bucks - ATL Hawks,Match Winner - PRELIVE
823794,2025-01-10 05:43:00,False,Soccer,Segunda Division,Spain,Deportivo La Coruna - Mirandes,Both Teams to Score
988486,2024-10-14 14:37:00,False,Soccer,ASEAN Championship,Asia,Philippines - Thailand,Double Chance
309380,2024-10-01 03:48:00,False,Soccer,KNVB Beker,Netherlands,Ajax - Telstar,Full Time Result - PRELIVE
985784,2024-12-17 15:27:00,False,Basketball,Euroleague,Euroleague ,Crvena Zvezda - Partizan,Player Over/Under 3P Made
527591,2024-10-28 21:10:00,False,Soccer,Super League 1,Greece,PAOK Thessaloniki - Atromitos,Full Time Result & Goals Over/Under 
880268,2024-11-05 15:51:00,True,Soccer,Calcuta Football League,India,United SC Kolkata - Sreebhumi FC,Full Time Result - LIVE
611143,2025-01-08 17:20:00,True,Soccer,A-League,Australia,Central Coast Mariners FC - Sydney FC,Goals Over/Under - LIVE
810353,2024-10-01 20:35:00,False,Soccer,Super League 1,Greece,Atromitos - OFI,Full Time Result - 0%
755817,2025-01-07 14:14:00,False,Basketball,Euroleague,Euroleague ,Maccabi Tel-Aviv - Baskonia Vitoria,Over/Under Additional
353117,2024-12-24 03:47:00,True,Soccer,Liga de Futbol Profesional,Bolivia,Universitario de Vinto  - Guabira,Goals Over/Under - LIVE
149315,2024-12-11 15:29:00,True,Soccer,Premier League,Bangladesh,Mohammedan Dhaka - Bashundhara Kings,1st Half - Goals Over/Under
54766,2024-12-17 02:21:00,True,Soccer,Serie A (2x4 mins),Еsoccer Battle,Fiorentina (why) Esports - Napoli (Salfour) Esports,Goals Over/Under - LIVE
263793,2024-10-13 13:06:00,False,Soccer,Coppa Italia,Italy,Lazio - Napoli,Full Time Result - 0%
150659,2024-11-25 21:35:00,False,Basketball,Euroleague,Euroleague ,Real Madrid - Alba Berlin,Over/Under Additional
64168,2025-01-09 22:10:00,False,Soccer,Super Lig,Turkey,Fenerbahce - Gazisehir Gaziantep FK,Full Time Result - PRELIVE
578572,2024-10-23 04:43:00,False,Soccer,LaLiga,Spain,Athletic Bilbao - Real Madrid,1st Half - Corners Over/Under
268097,2024-12-29 22:25:00,True,Basketball,CBA,China,Guandong Southern Tigers - Jiangsu Dragons,Handicap
18901,2025-01-13 17:49:00,False,Soccer,Champions League,Champions League,RB Leipzig - Aston Villa,Goals Over/Under - PRELIVE
14185,2025-01-13 02:31:00,True,Basketball,NBA,NBA,PHX Suns - GS Warriors,Player Over/Under Rebounds
356562,2024-11-22 11:56:00,True,Soccer,AFC Champions League Elite,Asia,AL Shorta Baghdad - Al Wasl,Full Time Result - LIVE
880268,2024-10-27 21:31:00,True,Soccer,Conference League,Conference League,Linzer ASK - Vikingur Reykjavik,Asian Goals Over/Under
309380,2024-12-28 08:42:00,True,Soccer,Premier League,England,Bournemouth - Crystal Palace,Goals Over/Under - LIVE
447838,2024-10-07 23:46:00,False,Soccer,Super League 1,Greece,Aris Thessaloniki - Panserraikos,Full Time Result - PRELIVE
385329,2025-01-02 01:15:00,True,Soccer,Cup,Georgia,Spaeri - Dinamo Tbilisi,Double Chance
256380,2025-01-18 14:21:00,False,Soccer,Liga de Futbol Profesional,Bolivia,Bolivar - Royal Pari Sion,1st Half - Goals Over/Under
498006,2025-01-08 02:46:00,False,Soccer,Premier League,England,Everton - Liverpool,Full Time Result - PRELIVE
57107,2024-12-27 13:39:00,False,Soccer,Bundesliga,Germany,FC Augsburg - Bochum,Double Chance
568945,2025-01-09 21:37:00,False,Soccer,Serie A,Italy,Napoli - Lazio,Full Time Result - 0%
378892,2024-11-20 23:07:00,False,Soccer,Premier League,England,Brighton - Southampton,Yellow Cards Over/Under
95375,2024-11-08 23:02:00,True,Soccer,Liga M3,Malaysia,Bunga Raya FC - UiTM United,Goals Over/Under - LIVE
64168,2024-10-22 03:16:00,True,Soccer,Premier League,England,Crystal Palace - Newcastle,Goals Over/Under - LIVE
20442,2024-11-19 02:50:00,False,Basketball,NBA,NBA,MIL Bucks - ORL Magic,Player to achieve Triple-Double
149315,2024-12-24 11:50:00,True,Soccer,1. Liga,Czech Republic,SK Slavia Prague - FK Slovan Liberec,1st Half - Goals Over/Under
300431,2024-10-04 00:47:00,True,Soccer,MFL Cup U23,Malaysia,PDRM FC U23 - Johor Darul Ta'zim II,1st Half - Goals Over/Under
543896,2025-01-06 19:09:00,False,Soccer,Ligue 1,France,Auxerre - Lens,Double Chance
36335,2025-01-13 04:53:00,False,Soccer,Copa del Rey,Spain,Ceuta - Osasuna,Full Time Result - PRELIVE
611143,2024-12-23 09:22:00,True,Soccer,H2H GG League (2x4 mins),Еsoccer,Real Madrid (JAEGER) Esports - Manchester City (FRANCHISE) Esports,Full Time Result - LIVE
268097,2024-12-03 12:34:00,True,Soccer,Bundesliga,Germany,Borussia Monchengladbach - Holstein Kiel,Full Time Result - PRELIVE
54766,2025-01-18 16:44:00,True,Soccer,Super League 1,Greece,PAOK Thessaloniki - Kallithea,Home Over/Under
